instance,ub,lb,T,R,job,due_date,p_machine1,p_machine2,p_machine3,p_machine4,p_machine5,p_machine6,p_machine7,p_machine8,p_machine9,p_machine10
6,3006,2941,0.4,1.0,7,465,35,14,89,91,63,37,89,31,2,1
6,3006,2941,0.4,1.0,8,2842,89,68,90,38,48,68,22,95,59,8
6,3006,2941,0.4,1.0,9,2062,28,4,26,92,94,38,23,91,88,41
6,3006,2941,0.4,1.0,10,2377,45,63,93,25,12,10,70,94,11,97
6,3006,2941,0.4,1.0,11,355,24,27,8,19,63,74,69,21,68,67
6,3006,2941,0.4,1.0,12,3147,68,61,86,42,46,27,30,72,16,1
6,3006,2941,0.4,1.0,13,2742,94,65,39,89,60,84,11,65,75,58
6,3006,2941,0.4,1.0,14,919,71,7,13,80,72,65,89,41,94,73
6,3006,2941,0.4,1.0,15,829,70,14,59,11,33,40,79,9,43,62
6,3006,2941,0.4,1.0,16,833,2,16,99,84,50,97,29,56,23,9
6,3006,2941,0.4,1.0,17,1189,83,3,98,33,25,82,52,33,5,88
6,3006,2941,0.4,1.0,18,1837,85,31,76,42,14,98,68,98,53,6
6,3006,2941,0.4,1.0,19,1564,97,56,52,51,20,50,14,11,76,34
6,3006,2941,0.4,1.0,20,1151,65,67,43,18,50,23,99,51,60,5
6,3006,2941,0.4,1.0,21,2094,64,74,79,56,32,66,4,7,51,59
6,3006,2941,0.4,1.0,22,704,38,59,64,83,87,56,3,94,96,16
6,3006,2941,0.4,1.0,23,1153,54,81,4,49,42,30,4,43,50,13
6,3006,2941,0.4,1.0,24,1372,26,43,19,14,70,27,33,47,38,80
6,3006,2941,0.4,1.0,25,1635,40,57,45,1,92,36,98,77,28,54
6,3006,2941,0.4,1.0,26,2603,75,11,80,23,10,19,44,89,8,96
6,3006,2941,0.4,1.0,27,881,59,32,15,72,75,28,34,53,70,48
6,3006,2941,0.4,1.0,28,1806,38,21,43,24,57,66,13,34,51,72
6,3006,2941,0.4,1.0,29,2036,40,73,37,63,30,70,78,79,77,96
6,3006,2941,0.4,1.0,30,431,89,75,49,15,45,79,15,85,83,91
6,3006,2941,0.4,1.0,31,2081,64,46,36,33,91,21,25,4,71,49
6,3006,2941,0.4,1.0,32,796,84,34,33,93,20,26,35,12,41,92
6,3006,2941,0.4,1.0,33,485,47,50,83,5,32,81,16,99,60,3
6,3006,2941,0.4,1.0,34,3085,62,47,28,78,9,61,37,80,25,45
6,3006,2941,0.4,1.0,35,3134,74,22,46,33,72,19,69,42,38,28
6,3006,2941,0.4,1.0,36,2672,38,81,71,91,11,91,82,89,97,37
6,3006,2941,0.4,1.0,37,1190,79,42,59,56,5,43,13,85,13,51
6,3006,2941,0.4,1.0,38,581,57,4,15,99,17,34,51,46,5,96
6,3006,2941,0.4,1.0,39,2306,8,49,50,29,66,85,48,4,58,88
6,3006,2941,0.4,1.0,40,1589,46,24,53,15,17,73,53,58,22,83
6,3006,2941,0.4,1.0,41,653,27,54,51,54,92,82,13,17,17,24
6,3006,2941,0.4,1.0,42,1750,28,29,56,46,10,15,46,98,51,58
6,3006,2941,0.4,1.0,43,395,62,87,76,2,93,65,39,71,52,21
6,3006,2941,0.4,1.0,44,2968,34,38,48,90,36,42,1,81,15,25
6,3006,2941,0.4,1.0,45,1055,18,19,11,96,40,48,72,26,1,12
6,3006,2941,0.4,1.0,46,2243,63,65,35,93,74,28,28,80,99,85
6,3006,2941,0.4,1.0,47,1211,74,23,88,3,99,25,20,70,62,58
6,3006,2941,0.4,1.0,48,1824,26,77,59,53,86,84,90,49,72,48
6,3006,2941,0.4,1.0,49,1902,28,71,51,97,29,37,84,24,45,37
6,3006,2941,0.4,1.0,50,838,78,90,13,51,70,88,38,41,90,3
6,3006,2941,0.6,0.2,1,1103,65,55,87,38,38,22,34,99,81,50
6,3006,2941,0.6,0.2,2,1442,4,99,72,19,90,63,88,59,51,99
6,3006,2941,0.6,0.2,3,1313,10,12,33,37,23,63,4,6,80,94
6,3006,2941,0.6,0.2,4,1234,87,40,50,75,59,38,98,45,55,1
6,3006,2941,0.6,0.2,5,974,31,7,77,8,15,53,83,6,52,73
6,3006,2941,0.6,0.2,6,974,52,8,83,63,72,73,76,27,64,58
6,3006,2941,0.6,0.2,7,916,35,14,89,91,63,37,89,31,2,1
6,3006,2941,0.6,0.2,8,1392,89,68,90,38,48,68,22,95,59,8
6,3006,2941,0.6,0.2,9,1236,28,4,26,92,94,38,23,91,88,41
6,3006,2941,0.6,0.2,10,1299,45,63,93,25,12,10,70,94,11,97
6,3006,2941,0.6,0.2,11,894,24,27,8,19,63,74,69,21,68,67
6,3006,2941,0.6,0.2,12,1453,68,61,86,42,46,27,30,72,16,1
6,3006,2941,0.6,0.2,13,1372,94,65,39,89,60,84,11,65,75,58
6,3006,2941,0.6,0.2,14,1007,71,7,13,80,72,65,89,41,94,73
6,3006,2941,0.6,0.2,15,989,70,14,59,11,33,40,79,9,43,62
6,3006,2941,0.6,0.2,16,990,2,16,99,84,50,97,29,56,23,9
6,3006,2941,0.6,0.2,17,1061,83,3,98,33,25,82,52,33,5,88
6,3006,2941,0.6,0.2,18,1191,85,31,76,42,14,98,68,98,53,6
6,3006,2941,0.6,0.2,19,1136,97,56,52,51,20,50,14,11,76,34
6,3006,2941,0.6,0.2,20,1054,65,67,43,18,50,23,99,51,60,5
6,3006,2941,0.6,0.2,21,1242,64,74,79,56,32,66,4,7,51,59
6,3006,2941,0.6,0.2,22,964,38,59,64,83,87,56,3,94,96,16
6,3006,2941,0.6,0.2,23,1054,54,81,4,49,42,30,4,43,50,13
6,3006,2941,0.6,0.2,24,1098,26,43,19,14,70,27,33,47,38,80
6,3006,2941,0.6,0.2,25,1151,40,57,45,1,92,36,98,77,28,54
6,3006,2941,0.6,0.2,26,1344,75,11,80,23,10,19,44,89,8,96
6,3006,2941,0.6,0.2,27,1000,59,32,15,72,75,28,34,53,70,48
6,3006,2941,0.6,0.2,28,1185,38,21,43,24,57,66,13,34,51,72
6,3006,2941,0.6,0.2,29,1231,40,73,37,63,30,70,78,79,77,96
6,3006,2941,0.6,0.2,30,910,89,75,49,15,45,79,15,85,83,91
6,3006,2941,0.6,0.2,31,1240,64,46,36,33,91,21,25,4,71,49
6,3006,2941,0.6,0.2,32,983,84,34,33,93,20,26,35,12,41,92
6,3006,2941,0.6,0.2,33,921,47,50,83,5,32,81,16,99,60,3
6,3006,2941,0.6,0.2,34,1440,62,47,28,78,9,61,37,80,25,45
6,3006,2941,0.6,0.2,35,1450,74,22,46,33,72,19,69,42,38,28
6,3006,2941,0.6,0.2,36,1358,38,81,71,91,11,91,82,89,97,37
6,3006,2941,0.6,0.2,37,1061,79,42,59,56,5,43,13,85,13,51
6,3006,2941,0.6,0.2,38,940,57,4,15,99,17,34,51,46,5,96
6,3006,2941,0.6,0.2,39,1285,8,49,50,29,66,85,48,4,58,88
6,3006,2941,0.6,0.2,40,1141,46,24,53,15,17,73,53,58,22,83
6,3006,2941,0.6,0.2,41,954,27,54,51,54,92,82,13,17,17,24
6,3006,2941,0.6,0.2,42,1174,28,29,56,46,10,15,46,98,51,58
6,3006,2941,0.6,0.2,43,903,62,87,76,2,93,65,39,71,52,21
6,3006,2941,0.6,0.2,44,1417,34,38,48,90,36,42,1,81,15,25
6,3006,2941,0.6,0.2,45,1035,18,19,11,96,40,48,72,26,1,12
6,3006,2941,0.6,0.2,46,1272,63,65,35,93,74,28,28,80,99,85
6,3006,2941,0.6,0.2,47,1066,74,23,88,3,99,25,20,70,62,58
6,3006,2941,0.6,0.2,48,1188,26,77,59,53,86,84,90,49,72,48
6,3006,2941,0.6,0.2,49,1204,28,71,51,97,29,37,84,24,45,37
6,3006,2941,0.6,0.2,50,991,78,90,13,51,70,88,38,41,90,3
6,3006,2941,0.6,0.6,1,955,65,55,87,38,38,22,34,99,81,50
6,3006,2941,0.6,0.6,2,1972,4,99,72,19,90,63,88,59,51,99
6,3006,2941,0.6,0.6,3,1586,10,12,33,37,23,63,4,6,80,94
6,3006,2941,0.6,0.6,4,1350,87,40,50,75,59,38,98,45,55,1
6,3006,2941,0.6,0.6,5,569,31,7,77,8,15,53,83,6,52,73
6,3006,2941,0.6,0.6,6,569,52,8,83,63,72,73,76,27,64,58
6,3006,2941,0.6,0.6,7,397,35,14,89,91,63,37,89,31,2,1
6,3006,2941,0.6,0.6,8,1823,89,68,90,38,48,68,22,95,59,8
6,3006,2941,0.6,0.6,9,1355,28,4,26,92,94,38,23,91,88,41
6,3006,2941,0.6,0.6,10,1544,45,63,93,25,12,10,70,94,11,97
6,3006,2941,0.6,0.6,11,330,24,27,8,19,63,74,69,21,68,67
6,3006,2941,0.6,0.6,12,2006,68,61,86,42,46,27,30,72,16,1
6,3006,2941,0.6,0.6,13,1763,94,65,39,89,60,84,11,65,75,58
6,3006,2941,0.6,0.6,14,669,71,7,13,80,72,65,89,41,94,73
6,3006,2941,0.6,0.6,15,615,70,14,59,11,33,40,79,9,43,62
6,3006,2941,0.6,0.6,16,618,2,16,99,84,50,97,29,56,23,9
6,3006,2941,0.6,0.6,17,831,83,3,98,33,25,82,52,33,5,88
6,3006,2941,0.6,0.6,18,1220,85,31,76,42,14,98,68,98,53,6
6,3006,2941,0.6,0.6,19,1056,97,56,52,51,20,50,14,11,76,34
6,3006,2941,0.6,0.6,20,808,65,67,43,18,50,23,99,51,60,5
6,3006,2941,0.6,0.6,21,1374,64,74,79,56,32,66,4,7,51,59
6,3006,2941,0.6,0.6,22,540,38,59,64,83,87,56,3,94,96,16
6,3006,2941,0.6,0.6,23,810,54,81,4,49,42,30,4,43,50,13
6,3006,2941,0.6,0.6,24,941,26,43,19,14,70,27,33,47,38,80
6,3006,2941,0.6,0.6,25,1099,40,57,45,1,92,36,98,77,28,54
6,3006,2941,0.6,0.6,26,1680,75,11,80,23,10,19,44,89,8,96
6,3006,2941,0.6,0.6,27,646,59,32,15,72,75,28,34,53,70,48
6,3006,2941,0.6,0.6,28,1202,38,21,43,24,57,66,13,34,51,72
6,3006,2941,0.6,0.6,29,1339,40,73,37,63,30,70,78,79,77,96
6,3006,2941,0.6,0.6,30,376,89,75,49,15,45,79,15,85,83,91
6,3006,2941,0.6,0.6,31,1366,64,46,36,33,91,21,25,4,71,49
6,3006,2941,0.6,0.6,32,595,84,34,33,93,20,26,35,12,41,92
6,3006,2941,0.6,0.6,33,409,47,50,83,5,32,81,16,99,60,3
6,3006,2941,0.6,0.6,34,1969,62,47,28,78,9,61,37,80,25,45
6,3006,2941,0.6,0.6,35,1998,74,22,46,33,72,19,69,42,38,28
6,3006,2941,0.6,0.6,36,1721,38,81,71,91,11,91,82,89,97,37
6,3006,2941,0.6,0.6,37,832,79,42,59,56,5,43,13,85,13,51
6,3006,2941,0.6,0.6,38,466,57,4,15,99,17,34,51,46,5,96
6,3006,2941,0.6,0.6,39,1501,8,49,50,29,66,85,48,4,58,88
6,3006,2941,0.6,0.6,40,1071,46,24,53,15,17,73,53,58,22,83
6,3006,2941,0.6,0.6,41,509,27,54,51,54,92,82,13,17,17,24
6,3006,2941,0.6,0.6,42,1168,28,29,56,46,10,15,46,98,51,58
6,3006,2941,0.6,0.6,43,355,62,87,76,2,93,65,39,71,52,21
6,3006,2941,0.6,0.6,44,1899,34,38,48,90,36,42,1,81,15,25
6,3006,2941,0.6,0.6,45,751,18,19,11,96,40,48,72,26,1,12
6,3006,2941,0.6,0.6,46,1463,63,65,35,93,74,28,28,80,99,85
6,3006,2941,0.6,0.6,47,844,74,23,88,3,99,25,20,70,62,58
6,3006,2941,0.6,0.6,48,1212,26,77,59,53,86,84,90,49,72,48
6,3006,2941,0.6,0.6,49,1259,28,71,51,97,29,37,84,24,45,37
6,3006,2941,0.6,0.6,50,620,78,90,13,51,70,88,38,41,90,3
6,3006,2941,0.6,1.0,1,992,65,55,87,38,38,22,34,99,81,50
6,3006,2941,0.6,1.0,2,2516,4,99,72,19,90,63,88,59,51,99
6,3006,2941,0.6,1.0,3,1938,10,12,33,37,23,63,4,6,80,94
6,3006,2941,0.6,1.0,4,1585,87,40,50,75,59,38,98,45,55,1
6,3006,2941,0.6,1.0,5,414,31,7,77,8,15,53,83,6,52,73
6,3006,2941,0.6,1.0,6,414,52,8,83,63,72,73,76,27,64,58
6,3006,2941,0.6,1.0,7,155,35,14,89,91,63,37,89,31,2,1
6,3006,2941,0.6,1.0,8,2293,89,68,90,38,48,68,22,95,59,8
6,3006,2941,0.6,1.0,9,1591,28,4,26,92,94,38,23,91,88,41
6,3006,2941,0.6,1.0,10,1874,45,63,93,25,12,10,70,94,11,97
6,3006,2941,0.6,1.0,11,55,24,27,8,19,63,74,69,21,68,67
6,3006,2941,0.6,1.0,12,2567,68,61,86,42,46,27,30,72,16,1
6,3006,2941,0.6,1.0,13,2204,94,65,39,89,60,84,11,65,75,58
6,3006,2941,0.6,1.0,14,563,71,7,13,80,72,65,89,41,94,73
6,3006,2941,0.6,1.0,15,482,70,14,59,11,33,40,79,9,43,62
6,3006,2941,0.6,1.0,16,486,2,16,99,84,50,97,29,56,23,9
6,3006,2941,0.6,1.0,17,806,83,3,98,33,25,82,52,33,5,88
6,3006,2941,0.6,1.0,18,1389,85,31,76,42,14,98,68,98,53,6
6,3006,2941,0.6,1.0,19,1144,97,56,52,51,20,50,14,11,76,34
6,3006,2941,0.6,1.0,20,772,65,67,43,18,50,23,99,51,60,5
6,3006,2941,0.6,1.0,21,1620,64,74,79,56,32,66,4,7,51,59
6,3006,2941,0.6,1.0,22,370,38,59,64,83,87,56,3,94,96,16
6,3006,2941,0.6,1.0,23,774,54,81,4,49,42,30,4,43,50,13
6,3006,2941,0.6,1.0,24,970,26,43,19,14,70,27,33,47,38,80
6,3006,2941,0.6,1.0,25,1208,40,57,45,1,92,36,98,77,28,54
6,3006,2941,0.6,1.0,26,2078,75,11,80,23,10,19,44,89,8,96
6,3006,2941,0.6,1.0,27,529,59,32,15,72,75,28,34,53,70,48
6,3006,2941,0.6,1.0,28,1362,38,21,43,24,57,66,13,34,51,72
6,3006,2941,0.6,1.0,29,1568,40,73,37,63,30,70,78,79,77,96
6,3006,2941,0.6,1.0,30,124,89,75,49,15,45,79,15,85,83,91
6,3006,2941,0.6,1.0,31,1609,64,46,36,33,91,21,25,4,71,49
6,3006,2941,0.6,1.0,32,452,84,34,33,93,20,26,35,12,41,92
6,3006,2941,0.6,1.0,33,173,47,50,83,5,32,81,16,99,60,3
6,3006,2941,0.6,1.0,34,2512,62,47,28,78,9,61,37,80,25,45
6,3006,2941,0.6,1.0,35,2556,74,22,46,33,72,19,69,42,38,28
6,3006,2941,0.6,1.0,36,2140,38,81,71,91,11,91,82,89,97,37
6,3006,2941,0.6,1.0,37,807,79,42,59,56,5,43,13,85,13,51
6,3006,2941,0.6,1.0,38,259,57,4,15,99,17,34,51,46,5,96
6,3006,2941,0.6,1.0,39,1811,8,49,50,29,66,85,48,4,58,88
6,3006,2941,0.6,1.0,40,1166,46,24,53,15,17,73,53,58,22,83
6,3006,2941,0.6,1.0,41,324,27,54,51,54,92,82,13,17,17,24
6,3006,2941,0.6,1.0,42,1311,28,29,56,46,10,15,46,98,51,58
6,3006,2941,0.6,1.0,43,92,62,87,76,2,93,65,39,71,52,21
6,3006,2941,0.6,1.0,44,2407,34,38,48,90,36,42,1,81,15,25
6,3006,2941,0.6,1.0,45,686,18,19,11,96,40,48,72,26,1,12
6,3006,2941,0.6,1.0,46,1754,63,65,35,93,74,28,28,80,99,85
6,3006,2941,0.6,1.0,47,826,74,23,88,3,99,25,20,70,62,58
6,3006,2941,0.6,1.0,48,1377,26,77,59,53,86,84,90,49,72,48
6,3006,2941,0.6,1.0,49,1448,28,71,51,97,29,37,84,24,45,37
6,3006,2941,0.6,1.0,50,490,78,90,13,51,70,88,38,41,90,3
6,3006,2941,0.8,0.2,1,514,65,55,87,38,38,22,34,99,81,50
6,3006,2941,0.8,0.2,2,853,4,99,72,19,90,63,88,59,51,99
6,3006,2941,0.8,0.2,3,725,10,12,33,37,23,63,4,6,80,94
6,3006,2941,0.8,0.2,4,646,87,40,50,75,59,38,98,45,55,1
6,3006,2941,0.8,0.2,5,386,31,7,77,8,15,53,83,6,52,73
6,3006,2941,0.8,0.2,6,386,52,8,83,63,72,73,76,27,64,58
6,3006,2941,0.8,0.2,7,328,35,14,89,91,63,37,89,31,2,1
6,3006,2941,0.8,0.2,8,804,89,68,90,38,48,68,22,95,59,8
6,3006,2941,0.8,0.2,9,648,28,4,26,92,94,38,23,91,88,41
6,3006,2941,0.8,0.2,10,711,45,63,93,25,12,10,70,94,11,97
6,3006,2941,0.8,0.2,11,306,24,27,8,19,63,74,69,21,68,67
6,3006,2941,0.8,0.2,12,865,68,61,86,42,46,27,30,72,16,1
6,3006,2941,0.8,0.2,13,784,94,65,39,89,60,84,11,65,75,58
6,3006,2941,0.8,0.2,14,419,71,7,13,80,72,65,89,41,94,73
6,3006,2941,0.8,0.2,15,401,70,14,59,11,33,40,79,9,43,62
6,3006,2941,0.8,0.2,16,402,2,16,99,84,50,97,29,56,23,9
6,3006,2941,0.8,0.2,17,473,83,3,98,33,25,82,52,33,5,88
6,3006,2941,0.8,0.2,18,603,85,31,76,42,14,98,68,98,53,6
6,3006,2941,0.8,0.2,19,548,97,56,52,51,20,50,14,11,76,34
6,3006,2941,0.8,0.2,20,465,65,67,43,18,50,23,99,51,60,5
6,3006,2941,0.8,0.2,21,654,64,74,79,56,32,66,4,7,51,59
6,3006,2941,0.8,0.2,22,376,38,59,64,83,87,56,3,94,96,16
6,3006,2941,0.8,0.2,23,466,54,81,4,49,42,30,4,43,50,13
6,3006,2941,0.8,0.2,24,510,26,43,19,14,70,27,33,47,38,80
6,3006,2941,0.8,0.2,25,562,40,57,45,1,92,36,98,77,28,54
6,3006,2941,0.8,0.2,26,756,75,11,80,23,10,19,44,89,8,96
6,3006,2941,0.8,0.2,27,412,59,32,15,72,75,28,34,53,70,48
6,3006,2941,0.8,0.2,28,597,38,21,43,24,57,66,13,34,51,72
6,3006,2941,0.8,0.2,29,643,40,73,37,63,30,70,78,79,77,96
6,3006,2941,0.8,0.2,30,321,89,75,49,15,45,79,15,85,83,91
6,3006,2941,0.8,0.2,31,651,64,46,36,33,91,21,25,4,71,49
6,3006,2941,0.8,0.2,32,394,84,34,33,93,20,26,35,12,41,92
6,3006,2941,0.8,0.2,33,332,47,50,83,5,32,81,16,99,60,3
6,3006,2941,0.8,0.2,34,852,62,47,28,78,9,61,37,80,25,45
6,3006,2941,0.8,0.2,35,862,74,22,46,33,72,19,69,42,38,28
6,3006,2941,0.8,0.2,36,770,38,81,71,91,11,91,82,89,97,37
6,3006,2941,0.8,0.2,37,473,79,42,59,56,5,43,13,85,13,51
6,3006,2941,0.8,0.2,38,352,57,4,15,99,17,34,51,46,5,96
6,3006,2941,0.8,0.2,39,697,8,49,50,29,66,85,48,4,58,88
6,3006,2941,0.8,0.2,40,553,46,24,53,15,17,73,53,58,22,83
6,3006,2941,0.8,0.2,41,366,27,54,51,54,92,82,13,17,17,24
6,3006,2941,0.8,0.2,42,585,28,29,56,46,10,15,46,98,51,58
6,3006,2941,0.8,0.2,43,314,62,87,76,2,93,65,39,71,52,21
6,3006,2941,0.8,0.2,44,829,34,38,48,90,36,42,1,81,15,25
6,3006,2941,0.8,0.2,45,446,18,19,11,96,40,48,72,26,1,12
6,3006,2941,0.8,0.2,46,684,63,65,35,93,74,28,28,80,99,85
6,3006,2941,0.8,0.2,47,477,74,23,88,3,99,25,20,70,62,58
6,3006,2941,0.8,0.2,48,600,26,77,59,53,86,84,90,49,72,48
6,3006,2941,0.8,0.2,49,616,28,71,51,97,29,37,84,24,45,37
6,3006,2941,0.8,0.2,50,403,78,90,13,51,70,88,38,41,90,3
6,3006,2941,0.8,0.6,1,551,65,55,87,38,38,22,34,99,81,50
6,3006,2941,0.8,0.6,2,1398,4,99,72,19,90,63,88,59,51,99
6,3006,2941,0.8,0.6,3,1077,10,12,33,37,23,63,4,6,80,94
6,3006,2941,0.8,0.6,4,881,87,40,50,75,59,38,98,45,55,1
6,3006,2941,0.8,0.6,5,230,31,7,77,8,15,53,83,6,52,73
6,3006,2941,0.8,0.6,6,230,52,8,83,63,72,73,76,27,64,58
6,3006,2941,0.8,0.6,7,86,35,14,89,91,63,37,89,31,2,1
6,3006,2941,0.8,0.6,8,1274,89,68,90,38,48,68,22,95,59,8
6,3006,2941,0.8,0.6,9,884,28,4,26,92,94,38,23,91,88,41
6,3006,2941,0.8,0.6,10,1042,45,63,93,25,12,10,70,94,11,97
6,3006,2941,0.8,0.6,11,31,24,27,8,19,63,74,69,21,68,67
6,3006,2941,0.8,0.6,12,1426,68,61,86,42,46,27,30,72,16,1
6,3006,2941,0.8,0.6,13,1224,94,65,39,89,60,84,11,65,75,58
6,3006,2941,0.8,0.6,14,313,71,7,13,80,72,65,89,41,94,73
6,3006,2941,0.8,0.6,15,268,70,14,59,11,33,40,79,9,43,62
6,3006,2941,0.8,0.6,16,271,2,16,99,84,50,97,29,56,23,9
6,3006,2941,0.8,0.6,17,448,83,3,98,33,25,82,52,33,5,88
6,3006,2941,0.8,0.6,18,772,85,31,76,42,14,98,68,98,53,6
6,3006,2941,0.8,0.6,19,636,97,56,52,51,20,50,14,11,76,34
6,3006,2941,0.8,0.6,20,429,65,67,43,18,50,23,99,51,60,5
6,3006,2941,0.8,0.6,21,900,64,74,79,56,32,66,4,7,51,59
6,3006,2941,0.8,0.6,22,206,38,59,64,83,87,56,3,94,96,16
6,3006,2941,0.8,0.6,23,430,54,81,4,49,42,30,4,43,50,13
6,3006,2941,0.8,0.6,24,539,26,43,19,14,70,27,33,47,38,80
6,3006,2941,0.8,0.6,25,671,40,57,45,1,92,36,98,77,28,54
6,3006,2941,0.8,0.6,26,1155,75,11,80,23,10,19,44,89,8,96
6,3006,2941,0.8,0.6,27,294,59,32,15,72,75,28,34,53,70,48
6,3006,2941,0.8,0.6,28,757,38,21,43,24,57,66,13,34,51,72
6,3006,2941,0.8,0.6,29,872,40,73,37,63,30,70,78,79,77,96
6,3006,2941,0.8,0.6,30,69,89,75,49,15,45,79,15,85,83,91
6,3006,2941,0.8,0.6,31,894,64,46,36,33,91,21,25,4,71,49
6,3006,2941,0.8,0.6,32,252,84,34,33,93,20,26,35,12,41,92
6,3006,2941,0.8,0.6,33,97,47,50,83,5,32,81,16,99,60,3
6,3006,2941,0.8,0.6,34,1395,62,47,28,78,9,61,37,80,25,45
6,3006,2941,0.8,0.6,35,1420,74,22,46,33,72,19,69,42,38,28
6,3006,2941,0.8,0.6,36,1189,38,81,71,91,11,91,82,89,97,37
6,3006,2941,0.8,0.6,37,449,79,42,59,56,5,43,13,85,13,51
6,3006,2941,0.8,0.6,38,145,57,4,15,99,17,34,51,46,5,96
6,3006,2941,0.8,0.6,39,1006,8,49,50,29,66,85,48,4,58,88
6,3006,2941,0.8,0.6,40,648,46,24,53,15,17,73,53,58,22,83
6,3006,2941,0.8,0.6,41,180,27,54,51,54,92,82,13,17,17,24
6,3006,2941,0.8,0.6,42,729,28,29,56,46,10,15,46,98,51,58
6,3006,2941,0.8,0.6,43,52,62,87,76,2,93,65,39,71,52,21
6,3006,2941,0.8,0.6,44,1337,34,38,48,90,36,42,1,81,15,25
6,3006,2941,0.8,0.6,45,381,18,19,11,96,40,48,72,26,1,12
6,3006,2941,0.8,0.6,46,975,63,65,35,93,74,28,28,80,99,85
6,3006,2941,0.8,0.6,47,459,74,23,88,3,99,25,20,70,62,58
6,3006,2941,0.8,0.6,48,765,26,77,59,53,86,84,90,49,72,48
6,3006,2941,0.8,0.6,49,804,28,71,51,97,29,37,84,24,45,37
6,3006,2941,0.8,0.6,50,273,78,90,13,51,70,88,38,41,90,3
6,3006,2941,0.8,1.0,1,772,65,55,87,38,38,22,34,99,81,50
6,3006,2941,0.8,1.0,2,1957,4,99,72,19,90,63,88,59,51,99
6,3006,2941,0.8,1.0,3,1507,10,12,33,37,23,63,4,6,80,94
6,3006,2941,0.8,1.0,4,1233,87,40,50,75,59,38,98,45,55,1
6,3006,2941,0.8,1.0,5,322,31,7,77,8,15,53,83,6,52,73
6,3006,2941,0.8,1.0,6,322,52,8,83,63,72,73,76,27,64,58
6,3006,2941,0.8,1.0,7,121,35,14,89,91,63,37,89,31,2,1
6,3006,2941,0.8,1.0,8,1783,89,68,90,38,48,68,22,95,59,8
6,3006,2941,0.8,1.0,9,1238,28,4,26,92,94,38,23,91,88,41
6,3006,2941,0.8,1.0,10,1458,45,63,93,25,12,10,70,94,11,97
6,3006,2941,0.8,1.0,11,43,24,27,8,19,63,74,69,21,68,67
6,3006,2941,0.8,1.0,12,1997,68,61,86,42,46,27,30,72,16,1
6,3006,2941,0.8,1.0,13,1714,94,65,39,89,60,84,11,65,75,58
6,3006,2941,0.8,1.0,14,438,71,7,13,80,72,65,89,41,94,73
6,3006,2941,0.8,1.0,15,375,70,14,59,11,33,40,79,9,43,62
6,3006,2941,0.8,1.0,16,378,2,16,99,84,50,97,29,56,23,9
6,3006,2941,0.8,1.0,17,627,83,3,98,33,25,82,52,33,5,88
6,3006,2941,0.8,1.0,18,1081,85,31,76,42,14,98,68,98,53,6
6,3006,2941,0.8,1.0,19,890,97,56,52,51,20,50,14,11,76,34
6,3006,2941,0.8,1.0,20,600,65,67,43,18,50,23,99,51,60,5
6,3006,2941,0.8,1.0,21,1260,64,74,79,56,32,66,4,7,51,59
6,3006,2941,0.8,1.0,22,288,38,59,64,83,87,56,3,94,96,16
6,3006,2941,0.8,1.0,23,602,54,81,4,49,42,30,4,43,50,13
6,3006,2941,0.8,1.0,24,755,26,43,19,14,70,27,33,47,38,80
6,3006,2941,0.8,1.0,25,939,40,57,45,1,92,36,98,77,28,54
6,3006,2941,0.8,1.0,26,1617,75,11,80,23,10,19,44,89,8,96
6,3006,2941,0.8,1.0,27,412,59,32,15,72,75,28,34,53,70,48
6,3006,2941,0.8,1.0,28,1059,38,21,43,24,57,66,13,34,51,72
6,3006,2941,0.8,1.0,29,1220,40,73,37,63,30,70,78,79,77,96
6,3006,2941,0.8,1.0,30,97,89,75,49,15,45,79,15,85,83,91
6,3006,2941,0.8,1.0,31,1251,64,46,36,33,91,21,25,4,71,49
6,3006,2941,0.8,1.0,32,352,84,34,33,93,20,26,35,12,41,92
6,3006,2941,0.8,1.0,33,135,47,50,83,5,32,81,16,99,60,3
6,3006,2941,0.8,1.0,34,1954,62,47,28,78,9,61,37,80,25,45
6,3006,2941,0.8,1.0,35,1988,74,22,46,33,72,19,69,42,38,28
6,3006,2941,0.8,1.0,36,1664,38,81,71,91,11,91,82,89,97,37
6,3006,2941,0.8,1.0,37,628,79,42,59,56,5,43,13,85,13,51
6,3006,2941,0.8,1.0,38,202,57,4,15,99,17,34,51,46,5,96
6,3006,2941,0.8,1.0,39,1409,8,49,50,29,66,85,48,4,58,88
6,3006,2941,0.8,1.0,40,907,46,24,53,15,17,73,53,58,22,83
6,3006,2941,0.8,1.0,41,252,27,54,51,54,92,82,13,17,17,24
6,3006,2941,0.8,1.0,42,1020,28,29,56,46,10,15,46,98,51,58
6,3006,2941,0.8,1.0,43,72,62,87,76,2,93,65,39,71,52,21
6,3006,2941,0.8,1.0,44,1872,34,38,48,90,36,42,1,81,15,25
6,3006,2941,0.8,1.0,45,533,18,19,11,96,40,48,72,26,1,12
6,3006,2941,0.8,1.0,46,1364,63,65,35,93,74,28,28,80,99,85
6,3006,2941,0.8,1.0,47,642,74,23,88,3,99,25,20,70,62,58
6,3006,2941,0.8,1.0,48,1071,26,77,59,53,86,84,90,49,72,48
6,3006,2941,0.8,1.0,49,1126,28,71,51,97,29,37,84,24,45,37
6,3006,2941,0.8,1.0,50,381,78,90,13,51,70,88,38,41,90,3
